date,inflation_rate,unemployment_rate,federal_funds_rate,market_yield_10_rate,ppi_rate,gdp_pc1,gdp_invest_pc1,sp500_yoy,consumer_senti_pc1,means_0,means_1,means_2,means_3,means_4,means_5,means_6,means_7,means_8,hidden_states
1995-03-01,2.78722,5.4,5.98,7.2,3.50877,3.48141,8.57831,0.0632702133375409,-1.31148,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-04-01,3.125,5.8,6.05,7.06,4.09357,2.40238,1.33921,0.1356648653126053,-0.10799,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-05-01,3.11864,5.6,6.01,6.63,4.17014,2.40238,1.33921,0.1617105753296166,-3.23276,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-06-01,3.0426,5.6,6.0,6.17,3.9834,2.40238,1.33921,0.1858473198259651,1.64474,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-07-01,2.83019,5.7,5.85,6.28,3.8111,2.67333,2.40816,0.2347480366259748,6.06742,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-08-01,2.61745,5.7,5.74,6.49,3.21782,2.67333,2.40816,0.204347606547899,4.90731,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-09-01,2.54521,5.6,5.8,6.2,3.47107,2.67333,2.40816,0.2394377644740137,-2.84153,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-10-01,2.74431,5.5,5.76,6.04,3.63937,2.19979,0.80449,0.2567935033902664,-2.69687,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-11-01,2.60347,5.6,5.8,5.93,3.20988,2.19979,0.80449,0.2917845855515912,-3.71179,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-12-01,2.53165,5.6,5.6,5.71,3.11731,2.19979,0.80449,0.3501515910095387,-4.31125,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-01-01,2.7907,5.6,5.56,5.65,2.76648,2.60131,1.35929,0.3206233317673477,-8.5041,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-02-01,2.71703,5.5,5.22,5.81,2.18623,2.60131,1.35929,0.3478079754345189,-6.94006,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-03-01,2.84392,5.5,5.31,6.27,2.01776,2.60131,1.35929,0.3121175329001546,3.76523,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-04-01,2.83267,5.6,5.22,6.51,2.24719,4.00238,8.48266,0.2741986140107062,0.21622,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-05-01,2.82709,5.6,5.24,6.74,2.56205,4.00238,8.48266,0.262339129935033,-0.44543,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-06-01,2.82152,5.3,5.27,6.91,2.15483,4.00238,8.48266,0.2394436462107809,-0.32362,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-07-01,2.88336,5.5,5.4,6.87,2.15483,4.05013,14.09004,0.1555600426822601,0.3178,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-08-01,2.8123,5.1,5.22,6.64,2.55795,4.05013,14.09004,0.1852449020945386,-0.93555,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-09-01,3.00457,5.2,5.3,6.83,2.39617,4.05013,14.09004,0.166077634735297,6.52418,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-10-01,3.06189,5.2,5.24,6.53,2.15483,4.42145,11.17733,0.2033518170986199,6.98448,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-11-01,3.25309,5.4,5.31,6.2,2.23285,4.42145,11.17733,0.2353131925454843,12.47166,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1996-12-01,3.37882,5.4,5.29,6.3,2.70485,4.42145,11.17733,0.2093786428411375,6.48352,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-01-01,3.03814,5.3,5.25,6.58,2.692,4.31407,11.62795,0.2470570781051264,9.07055,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-02-01,3.03226,5.2,5.19,6.42,1.8225,4.31407,11.62795,0.2291494790283892,12.65537,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-03-01,2.76527,5.2,5.39,6.69,0.71203,4.31407,11.62795,0.2242101718178979,6.72359,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-04-01,2.43434,5.1,5.51,6.89,-0.31397,4.31127,13.04722,0.1804082654500296,9.38511,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-05-01,2.23785,4.9,5.5,6.71,-0.54645,4.31127,13.04722,0.2599108593951573,15.43624,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-06-01,2.23357,5.0,5.56,6.49,-0.625,4.31127,13.04722,0.3108264937149856,13.09524,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-07-01,2.16561,4.9,5.52,6.22,-0.85938,4.6747,9.63854,0.4366356022601851,13.09398,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-08-01,2.29008,4.8,5.54,6.3,-0.85737,4.6747,9.63854,0.3999706069593205,9.54879,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-09-01,2.2194,4.9,5.54,6.21,-0.54602,4.6747,9.63854,0.3884196488012745,11.93242,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-10-01,2.08597,4.7,5.5,6.03,-0.15625,4.48355,11.3961,0.355979606730634,9.43005,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-11-01,1.89036,4.6,5.52,5.88,-0.23401,4.48355,11.3961,0.2762855059699167,8.06452,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1997-12-01,1.69705,4.7,5.5,5.81,-1.78156,4.48355,11.3961,0.294808877501705,5.36636,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-01-01,1.63112,4.6,5.56,5.54,-3.31534,4.85553,13.98323,0.2572929518089528,9.44559,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-02-01,1.4402,4.6,5.51,5.57,-2.72374,4.85553,13.98323,0.2822674756130667,10.7322,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-03-01,1.37672,4.7,5.49,5.65,-2.04242,4.85553,13.98323,0.3593640742164736,6.5,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-04-01,1.4384,4.3,5.45,5.64,-1.65354,4.09279,6.72705,0.4558910321415226,7.19921,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-05-01,1.68856,4.4,5.49,5.65,-1.80534,4.09279,6.72705,0.3304866158657873,3.19767,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-06-01,1.62297,4.5,5.56,5.5,-1.88679,4.09279,6.72705,0.2648716177135182,1.05263,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-07-01,1.74564,4.5,5.54,5.46,-1.57604,4.10345,7.99856,0.2499557868347117,-1.77404,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-08-01,1.61692,4.5,5.55,5.34,-2.35849,4.10345,7.99856,0.1583260813596572,0.0,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-09-01,1.4268,4.6,5.51,4.81,-2.90196,4.10345,7.99856,0.0892353754008683,-4.81132,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-10-01,1.48607,4.5,5.07,4.53,-2.9734,4.88313,9.67029,0.0854856019818455,-7.76515,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-11-01,1.48423,4.4,4.83,4.83,-3.362,4.88313,9.67029,0.2188780580192724,-4.19776,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1998-12-01,1.60692,4.4,4.68,4.65,-3.15457,4.88313,9.67029,0.2365893803687599,-1.56709,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-01-01,1.66667,4.3,4.63,4.72,-1.99362,4.81634,7.95605,0.2962714126498706,-2.53283,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-02-01,1.66667,4.4,4.76,5.0,-2.16,4.81634,7.95605,0.2176720076206475,-2.08333,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-03-01,1.7284,4.2,4.81,5.23,-1.68404,4.81634,7.95605,0.190221868309351,-0.75117,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-04-01,2.28113,4.3,4.74,5.18,-1.04083,4.72189,8.68362,0.2001089972110243,-3.77185,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-05-01,2.09102,4.2,4.74,5.54,-0.31974,4.72189,8.68362,0.2017805693022507,0.28169,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-06-01,1.9656,4.3,4.76,5.9,0.32051,4.72189,8.68362,0.1932201597835225,1.60985,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-07-01,2.14461,4.3,4.99,5.79,0.64051,4.79112,8.84766,0.1940317668993916,0.76046,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-08-01,2.26438,4.2,5.07,5.94,2.17391,4.79112,8.84766,0.2353092909348388,0.09579,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-09-01,2.62997,4.2,5.22,5.92,3.39257,4.79112,8.84766,0.2915150336202892,6.24381,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-10-01,2.56254,4.1,5.2,6.11,2.98387,4.82357,8.45505,0.2591261709772963,5.95483,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-11-01,2.62035,4.1,5.42,6.03,3.80259,4.82357,8.45505,0.215451022617038,4.38169,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1999-12-01,2.6764,4.0,5.3,6.28,4.07166,4.82357,8.45505,0.2005235147021342,4.87562,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-01-01,2.79296,4.0,5.45,6.66,4.39382,4.22474,4.79932,0.1415874007154114,7.79596,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-02-01,3.21797,4.1,5.73,6.52,6.13246,4.22474,4.79932,0.1141460181834672,2.96022,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-03-01,3.76214,4.0,5.85,6.26,6.68842,4.22474,4.79932,0.1252658228766465,1.3245,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-04-01,3.01386,3.8,6.02,5.99,5.74434,5.24446,10.95117,0.0948476968338642,4.39771,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-05-01,3.13253,4.0,6.27,6.44,5.53328,5.24446,10.95117,0.0648654171728206,3.65169,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-06-01,3.73494,4.0,6.53,6.1,6.86901,5.24446,10.95117,0.105407029754651,-0.83877,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-07-01,3.59928,4.0,6.54,6.05,6.36436,3.97317,6.93289,0.0666279222542056,2.16981,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-08-01,3.35129,4.1,6.5,5.83,4.72813,3.97317,6.93289,0.1189988358038349,2.67943,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-09-01,3.4565,3.9,6.52,5.8,5.23438,3.97317,6.93289,0.1137045171269042,-0.37313,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-10-01,3.45033,3.9,6.51,5.74,6.02976,2.90559,4.37274,0.0693333762539489,2.51938,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-11-01,3.44418,3.9,6.51,5.72,5.22214,2.90559,4.37274,-0.0114775069350847,0.37313,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2000-12-01,3.43602,3.9,6.4,5.24,6.57277,2.90559,4.37274,-0.0684228202075599,-6.64137,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2001-01-01,3.7212,4.2,5.98,5.16,9.11925,2.19751,0.32945,-0.0630943905952821,-15.44643,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-02-01,3.52941,4.2,5.49,5.1,5.85516,2.19751,0.32945,-0.0598491217540769,-18.59838,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-03-01,2.98246,4.3,5.31,4.89,3.89908,2.19751,0.32945,-0.1777564487148577,-14.56583,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-04-01,3.21826,4.4,4.8,5.14,4.36113,0.9963,-5.13347,-0.1857989396968411,-19.04762,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-05-01,3.56308,4.3,4.21,5.39,3.95137,0.9963,-5.13347,-0.1044152608467825,-16.8925,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-06-01,3.19396,4.5,3.97,5.28,1.27055,0.9963,-5.13347,-0.1527051096707727,-12.96992,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-07-01,2.72148,4.6,3.77,5.24,-0.22438,0.48924,-6.28315,-0.1823167143207218,-14.68144,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-08-01,2.72148,4.9,3.65,4.97,0.37622,0.48924,-6.28315,-0.2066394853444035,-14.72507,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-09-01,2.59217,5.0,3.07,4.73,-1.03935,0.48924,-6.28315,-0.2884158271010472,-23.40824,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
2001-10-01,2.12766,5.3,2.49,4.57,-3.76662,0.16732,-11.12588,-0.2255547869657588,-21.83365,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2001-11-01,1.89437,5.5,2.09,4.65,-3.85185,0.16732,-11.12588,-0.1784345902100073,-22.02602,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2001-12-01,1.60367,5.7,1.82,5.09,-5.94714,0.16732,-11.12588,-0.1397515702698908,-9.7561,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-01-01,1.1959,5.7,1.73,5.04,-8.21429,1.33726,-4.10764,-0.1463205426295761,-1.79514,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-02-01,1.13636,5.7,1.74,4.91,-6.55022,1.33726,-4.10764,-0.1570609943468045,0.11038,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-03-01,1.36286,5.7,1.73,5.28,-4.48859,1.33726,-4.10764,-0.0270346209215862,4.59016,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-04-01,1.64399,5.9,1.75,5.21,-4.10557,1.32538,-2.69667,-0.0653891744784033,5.20362,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-05-01,1.24083,5.8,1.75,5.16,-4.38596,1.32538,-2.69667,-0.1504298451881719,5.32609,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-06-01,1.06922,5.8,1.75,4.93,-3.39483,1.32538,-2.69667,-0.1813680157732617,-0.21598,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-07-01,1.46561,5.8,1.73,4.65,-1.64918,2.14652,-0.66739,-0.2497938338030083,-4.65368,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-08-01,1.74746,5.7,1.74,4.26,-1.42429,2.14652,-0.66739,-0.225668873426148,-4.2623,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-09-01,1.516,5.7,1.75,3.87,-0.75019,2.14652,-0.66739,-0.1692748816986797,5.25672,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-10-01,2.02703,5.7,1.75,3.94,2.22563,1.99252,4.42475,-0.2061685878466427,-2.5393,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-11-01,2.25352,5.9,1.34,4.05,2.54237,1.99252,4.42475,-0.1945291400764497,0.35757,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2002-12-01,2.48027,6.0,1.24,4.03,3.74707,1.99252,4.42475,-0.2146431959099509,-2.36486,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2003-01-01,2.75746,5.8,1.24,4.05,5.29183,1.67926,2.22778,-0.2143218731609624,-11.39785,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2003-02-01,3.14607,5.9,1.26,3.9,7.16511,1.67926,2.22778,-0.2389910158260551,-11.90739,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2003-03-01,3.02521,5.9,1.25,3.81,8.78274,1.67926,2.22778,-0.2662263593877141,-18.91327,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2003-04-01,2.17513,6.0,1.26,3.96,4.58716,1.95507,1.24201,-0.1996420246448078,-7.52688,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2003-05-01,1.89415,6.1,1.26,3.57,4.5107,1.95507,1.24201,-0.1327793666236127,-4.95356,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2003-06-01,1.94878,6.3,1.22,3.33,5.42399,1.95507,1.24201,-0.0256918486691946,-2.92208,1.0925028628393403,6.8975406026607295,0.5550297220142255,2.6239528150204747,-2.745223898392025,0.61929189209877,-1.90865602535844,-0.029592108656982044,-0.5526651881473602,3
2003-07-01,2.05556,6.2,1.01,3.98,4.95427,3.23114,5.03728,0.098447193806022,3.17821,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2003-08-01,2.21607,6.1,1.03,4.45,4.94297,3.23114,5.03728,0.0843564123732836,1.94064,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
2003-09-01,2.37832,6.1,1.01,4.27,4.68632,3.23114,5.03728,0.17472666170525,1.8583,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
